WAVE_STATE;START_TIME;MARKER;PULSE_WIDTH;WAVE_WSEG;OUTP_STATE;FREQ;POW;PHASE
1;0.7760508688825039;0;7.641940632243395e-06;1;1;3406929514.760313;-42.65728015535139;321.773326361064
1;0.09341904719463845;0;2.095525724042914e-06;1;1;2314053470.5366764;-54.00199370258923;302.5601053910208
1;0.5952380952380952;1;2.049294083100581e-06;1;1;3216592332.20283;-23.691912276439695;37.4854461298856
1;0.5671679197994988;1;2.0024099597430206e-06;1;1;3218224865.3494263;-28.24706168153373;145.98760019393652
1;0.6914786967418546;1;1.8066043607421225e-06;1;1;3248239811.052682;-26.296743937074154;254.96889527176648
1;0.7696741854636591;1;2.130750337554364e-06;1;1;3247732908.2938213;-27.091723151564533;343.8884794630456
1;0.48522008166800057;0;9.025705818916057e-06;1;1;2424840323.4560394;-62.55287006425437;95.54716188973555
1;0.5891861227712313;0;9.265098452204263e-06;1;1;2458453492.0047135;-60.85611102777332;220.76551505487544
1;0.2659377580682596;0;7.752780930206363e-06;1;1;2683549399.1694984;-63.38820110001627;183.52920972486598
1;0.8688924080316451;0;1.3032951791395032e-06;1;1;2602536693.9631305;-43.827658928713376;265.30624138936605
1;0.9620325490458694;0;4.6352173744333215e-06;1;1;2027789996.9134572;-58.480402989475834;226.01583906666517
1;0.3206881321809837;0;4.066399131193151e-06;1;1;2423972192.344928;-67.54403712048232;263.481231355151
1;0.40137780342545737;0;8.843140913445697e-06;1;1;3698549324.5237255;-67.98280953102388;45.11839757329222
1;0.8839598997493734;1;2.1409828367310685e-06;1;1;3312181299.2157927;-29.453693887476597;316.6451868392374
1;0.8869222450331526;0;5.529579996822582e-06;1;1;3872099325.0323277;-46.122997401886096;85.86269482800004
1;0.4548872180451128;1;1.926924460750227e-06;1;1;3342086340.7083893;-21.481845118936256;113.92997206222
1;0.7015037593984962;1;1.8936618324617941e-06;1;1;3271974594.8435664;-27.175543961178704;20.37766554637845
1;0.44524013163683906;0;2.6390301740436095e-06;1;1;2202084538.0707283;-55.70978070144288;48.01680048084458
1;0.31052631578947365;1;2.025832821023181e-06;1;1;3207120323.8723297;-25.876347988266584;13.092160788749592
1;0.8558897243107769;1;2.1907635991915764e-06;1;1;3320982710.7037086;-24.947805975613523;110.62656770602543
1;0.05646318144417173;0;2.187709495699854e-06;1;1;2696148186.0050535;-68.54132795695983;5.5756541468154275
1;0.5110275689223057;1;1.7187070895647429e-06;1;1;3337252069.2852345;-22.896923423056524;24.38784133312594
1;0.8511039769743155;0;5.663025941155444e-07;1;1;3487373812.730137;-44.924582301817026;71.51311076357146
1;0.0013925690231075816;0;4.3940965903443796e-06;1;1;2755547863.4476385;-57.24481704129255;278.05900244098
1;0.9654602081338457;0;4.39028628521513e-06;1;1;2802265755.3858767;-46.3226539544341;34.12336700245863
1;0.29843526775214324;0;5.6776979873190395e-06;1;1;2684643566.443873;-57.46778388881161;274.3645904256915
1;0.3922019935117822;0;2.497624369401845e-06;1;1;2042178291.1730852;-45.85869338550195;270.2959366980278
1;0.04473244944761123;0;8.262334368500206e-07;1;1;2923121845.528921;-47.799705251962926;70.43413219276013
1;0.007792209484166923;0;7.3737619197335696e-06;1;1;3032432855.1106358;-53.63192141568082;53.69983371943892
1;0.32310503103232724;0;2.6712437124224955e-06;1;1;2610700207.484428;-43.54915321836258;72.71186895454797
1;0.8193144022809818;0;6.959371174726022e-06;1;1;3393034508.2344065;-69.09251672420157;237.92368814933468
1;0.25037593984962403;1;1.8123456434057255e-06;1;1;3327459014.859852;-23.552489815570027;243.20789355855
1;0.5070175438596491;1;2.066857659757332e-06;1;1;3398485017.0176916;-29.018091734033437;141.24258921022238
1;0.9552527106107112;0;4.812547330777747e-06;1;1;3904131861.24565;-67.86770977881693;158.310836400284
1;0.01178179424851522;0;4.701997665811332e-06;1;1;2870413346.9434953;-42.26212982689708;56.083132126052845
1;0.5704324590377999;0;8.496251604049528e-06;1;1;3451143262.7474957;-50.739898162512006;42.04708134506484
1;0.48547090530261827;0;5.211954702363161e-06;1;1;3756311331.3302326;-65.89496535109478;206.7855237503626
1;0.3430338431943182;0;6.854423491022524e-06;1;1;3088175957.973412;-52.46646109537228;253.0147281453673
1;0.2343358395989975;1;2.087289360947542e-06;1;1;3268731521.2529325;-24.245865092217024;252.45237321894453
1;0.8900881245238361;0;9.481882785772977e-06;1;1;2111210679.5817232;-57.640484135735186;234.81149249188744
1;0.20025062656641604;1;1.9822561622912883e-06;1;1;3374745072.9559727;-27.425005158495303;267.501169688321
1;0.6934837092731829;1;2.197526296100152e-06;1;1;3238603712.006176;-27.782160519000175;113.00811002671578
1;0.4256382322742459;0;3.0153892417164973e-06;1;1;2849471085.8664675;-47.275615755271374;202.27072476977702
1;0.8238095238095238;1;1.805459795930157e-06;1;1;3206909706.859988;-26.15212781737956;322.07169511906966
1;0.7130571057134971;0;9.613047053844868e-06;1;1;2363063310.3820367;-59.83969987121738;255.73958914952212
1;0.8838436281535076;0;4.589958555800224e-06;1;1;3869395352.4557905;-48.386869955093545;10.584770942385404
1;0.7367367738490951;0;5.043808311422709e-06;1;1;3416124314.3079805;-41.88763119512511;329.45418072644895
1;0.3976065979112633;0;9.279070424341941e-06;1;1;3789698145.0391455;-43.57270326461727;269.34005651091053
1;0.03842129629710245;0;7.234644507457852e-06;1;1;3201009952.1899605;-63.41983132180009;37.83087807884043
1;0.6974937343358396;1;1.9849394677879795e-06;1;1;3220142083.2420306;-20.8464854495056;238.42634363834827
1;0.1180451127819549;1;1.9195574254620114e-06;1;1;3307502999.792413;-23.798372774795837;239.95069332908952
1;0.7656641604010025;1;2.0901461076830183e-06;1;1;3277321005.3431206;-26.893415195973127;14.46184391293151
1;0.7092983768991304;0;7.052948544614706e-06;1;1;3158904040.3123507;-46.354128051544755;8.276057677891803
1;0.681453634085213;1;1.916438598219642e-06;1;1;3267550206.2026834;-27.93668823045323;357.31578183732773
1;0.020213071085989687;0;1.7671626088529682e-06;1;1;3826044457.250886;-59.97982485301602;164.56666360776654
1;0.7366582127408428;0;9.463213643082862e-06;1;1;2695274782.136266;-51.414237737364466;280.1778499328798
1;0.8275891907277972;0;4.621117049075664e-06;1;1;2876899352.7434344;-57.97623668639302;246.0628754006776
1;0.36466165413533835;1;2.009024426030326e-06;1;1;3348283294.8594055;-22.136347205546798;60.602993446769624
1;0.06810166289973485;0;5.489238911193502e-06;1;1;2235697613.1894064;-43.3024461038991;302.5233590829017
1;0.7516290726817042;1;1.8155519298915348e-06;1;1;3291308017.4022183;-25.139755831380256;214.15545543990652
1;0.4832969094236158;0;6.714513335512296e-07;1;1;3253077317.213532;-45.19638562518444;119.46957701811198
1;0.8097744360902255;1;2.0999219921836534e-06;1;1;3310317070.6541643;-24.900203199897685;232.94212675170004
1;0.5932330827067669;1;1.9729742323255335e-06;1;1;3280782323.145059;-23.92850967827568;79.75339093026521
1;0.8077694235588972;1;2.050651667049689e-06;1;1;3286104533.542752;-26.351963879194727;207.2930555531141
1;0.595991426148911;0;3.865901250386559e-06;1;1;2791898800.561334;-40.523664831922254;30.394649510756576
1;0.4348370927318296;1;1.9697852853987218e-06;1;1;3307626197.1872525;-26.805404023766474;150.96917001348655
1;0.832032472543375;0;8.694105188691806e-06;1;1;2101359933.4760013;-47.819949829399576;181.35789142197316
1;0.13237604324116548;0;4.471103604076751e-06;1;1;2529626498.3427525;-52.80990706151872;275.3591186602264
1;0.21364480173153477;0;3.8125667955907463e-06;1;1;2764917207.0004597;-63.93751503504687;33.52860286102752
1;0.9304036097490862;0;6.036563155254061e-06;1;1;2239921715.929192;-56.80965435716562;167.6703199917067
1;0.29047619047619044;1;1.7613757173329668e-06;1;1;3212985559.64545;-25.803987596880305;48.44754750090449
1;0.7275689223057644;1;1.8471990546246142e-06;1;1;3322134046.953463;-23.97898076248704;271.3096189821815
1;0.156140350877193;1;1.977991033710819e-06;1;1;3218918046.4497743;-24.06604038115478;51.58791673100269
1;0.2799219553853036;0;6.455737419157458e-06;1;1;2268669259.8235307;-51.99204245112662;336.3655751770048
1;0.7209525478002569;0;3.540344228398176e-06;1;1;2986966558.359076;-68.12424330773393;15.88267796997425
1;0.07668554089241064;0;7.3361124765440585e-06;1;1;3502264422.5922623;-64.77810888429;357.87713228735834
1;0.3666666666666667;1;1.985991831203827e-06;1;1;3272770558.147052;-26.42277170074722;41.51670413316785
1;0.9113737819360072;0;5.926812917973324e-06;1;1;3138428246.9895287;-63.08431010056803;102.35513928041892
1;0.48295739348370925;1;1.9798183902696496e-06;1;1;3392912251.6031466;-26.71035308876482;335.8805824714659
1;0.6333333333333333;1;1.9209185625479874e-06;1;1;3359447959.108347;-22.459609548004018;156.92414332246085
1;0.6092731829573934;1;1.8833416281877978e-06;1;1;3278269103.626698;-24.832874744946672;281.31147183111136
1;0.8400903861553715;0;1.835544642635556e-06;1;1;3797946766.9706993;-45.443850088119476;134.92037811428463
1;0.899238843266275;0;3.3992911523439376e-06;1;1;2489789271.1349473;-54.505587725042346;91.84709848640914
1;0.537092731829574;1;1.913709783770807e-06;1;1;3282701638.7397046;-27.66096855873552;329.1104729595484
1;0.8278041864977034;0;3.7762070692099876e-06;1;1;2776949088.47952;-64.39345783186461;94.12912619411107
1;0.10200501253132832;1;2.042931067533543e-06;1;1;3356697385.9183865;-23.69937972540408;141.20851176167517
1;0.4802494999133258;0;2.3497804192790124e-06;1;1;3893076576.303461;-41.743038562292945;263.9472706435044
1;0.36265664160401;1;1.9020019891750545e-06;1;1;3235517882.116319;-23.66333261111815;202.0775502894554
1;0.5100120794813156;0;1.7707123779813094e-06;1;1;2008579845.8380127;-44.544462187694506;181.50611941751123
1;0.7476190476190476;1;1.9495527114939613e-06;1;1;3384806934.7397375;-24.21784141711194;222.94233069440708
1;0.3729250807620649;0;5.506883604833494e-06;1;1;3902142173.4318533;-54.51287503787741;293.2130422927351
1;0.19007176361536193;0;4.316687205663932e-06;1;1;3356316879.171759;-48.56366367472251;103.51334350331307
1;0.167956749037395;0;3.564990948339493e-06;1;1;3212797137.3194094;-47.190245690348675;304.73553769351645
1;0.6804166905688404;0;5.288098090573273e-06;1;1;3740862584.4371495;-69.63561237329408;350.34562907399066
1;0.21664840182075273;0;4.388154180534592e-06;1;1;3989909425.9831553;-69.05154742967646;211.9700180371539
1;0.27644110275689227;1;1.928094878936556e-06;1;1;3235992888.9948287;-23.60450505373291;304.5620500106342
1;0.16015037593984963;1;2.107517502797709e-06;1;1;3323412131.0043845;-24.148169342956358;0.2790869253545436
1;0.14208976102737703;0;5.932465204913116e-06;1;1;3519231235.7793694;-56.570209929350916;300.9619251658211
1;0.7897243107769423;1;2.0524812667108223e-06;1;1;3316989074.616292;-26.95172909070584;175.14303153563318
1;0.5590267808036158;0;3.489088784507322e-06;1;1;2169046342.6227813;-41.31944090230715;86.74681528521624
1;0.4474641111937657;0;6.928780127181511e-06;1;1;3312913192.6294594;-65.52906114704402;154.04556172252052
1;0.6112781954887218;1;1.8783566341210896e-06;1;1;3250851662.6622925;-26.661779103974368;165.74629867364095
1;0.5791979949874687;1;1.928525759497881e-06;1;1;3295223250.310319;-23.351155332265904;158.16829532719615
1;0.5591478696741855;1;2.0134707969646102e-06;1;1;3338923253.0195;-27.540702953740826;188.75368168844176
1;0.7456140350877193;1;2.1151169633072694e-06;1;1;3226844063.9424057;-21.53368330038433;186.07855678820331
1;0.20827067669172933;1;1.8911279385135744e-06;1;1;3240943816.550001;-27.563937768743394;63.220266750826646
1;0.1556121288404554;0;7.035692985622692e-06;1;1;3858669750.584029;-68.19456647776985;133.55353905303767
1;0.3305097322731061;0;3.932020115409533e-06;1;1;3242123384.740903;-60.149908584683054;199.638698442621
1;0.4909774436090225;1;2.139021849620329e-06;1;1;3367411621.213439;-23.677089053820108;295.5914159172173
1;0.2464989533786538;0;5.188967846271869e-07;1;1;2993090269.0711355;-46.20496105588206;251.54111484393079
1;0.1904846946318014;0;7.108141795779313e-07;1;1;2681971318.2656293;-44.537008649466756;246.29602033875904
1;0.4119460393420138;0;2.607329101003322e-06;1;1;2527646625.578759;-41.53728605093602;69.83347116186202
1;0.5917683721427415;0;6.571108691004576e-06;1;1;2848317117.1114297;-51.01256912314494;149.32521933491003
1;0.0701864433712881;0;7.464667694295815e-06;1;1;3737601773.1559043;-57.845568769899465;20.8196557968558
1;0.18220551378446115;1;1.959514301875426e-06;1;1;3315275636.103842;-28.679429119702085;30.147525680818372
1;0.17142484097826982;0;1.2237819719026474e-06;1;1;2889743976.75273;-57.118444337263746;199.5841716602895
1;0.19223057644110275;1;1.9385251573507566e-06;1;1;3334050008.96304;-23.054855062500547;211.0281598200429
1;0.35062656641604006;1;1.968341711524475e-06;1;1;3286248406.636275;-26.237695356533536;278.53642914569195
1;0.7135338345864661;1;1.8145384285523034e-06;1;1;3337252362.850037;-24.69230808373839;353.443808529132
1;0.06587542342383712;0;2.1151999175824666e-06;1;1;2429849776.7629642;-52.4880923904007;135.007142861579
1;0.04917112904831422;0;1.1580971274865222e-06;1;1;3860166673.4854155;-64.96203650355744;102.64014897545069
1;0.943281949329215;0;5.223705869643939e-07;1;1;2206313837.1219816;-44.36264605690035;297.46793626823245
1;0.7977443609022556;1;2.031901493556054e-06;1;1;3336938365.9021335;-20.973253696789833;315.35509631638666
1;0.07030984661033268;0;4.544354610887214e-06;1;1;3278336579.3878098;-53.26037092096334;235.36618130843394
1;0.2644110275689223;1;2.002777950654176e-06;1;1;3337838973.883827;-23.2794196410849;318.57829949790863
1;0.1;1;1.999438004032177e-06;1;1;3375619609.1299667;-25.43370487110131;311.3703459662025
1;0.24235588972431077;1;1.949466443862642e-06;1;1;3381718518.3048954;-25.332338138816798;277.45496940236706
1;0.719548872180451;1;2.051019990595793e-06;1;1;3345436728.8347454;-24.806638893159235;196.9288830552144
1;0.48696741854636594;1;1.997588837110156e-06;1;1;3370072232.9415917;-24.292859979261564;101.76795970128155
1;0.9572792456870122;0;8.13828968706841e-06;1;1;3409315047.366795;-58.962051324685774;106.78129997217977
1;0.34784022178762686;0;9.354697699191051e-06;1;1;2077524858.8689969;-54.49578199744093;147.2823760042077
1;0.30451127819548873;1;1.7852734984237683e-06;1;1;3323344527.9610143;-23.717459356428694;71.14680773455075
1;0.09340075766301714;0;8.408905551144236e-06;1;1;3909278994.8456697;-50.95010081376878;161.44542566081208
1;0.4475324578697343;0;4.4471279874772795e-06;1;1;2729587212.521199;-46.61954611649538;224.7216499528101
1;0.787719298245614;1;2.1814788297991904e-06;1;1;3245010012.663951;-26.2215783388024;268.5850500786549
1;0.7957393483709273;1;2.0589265583526485e-06;1;1;3325210362.8634405;-22.761716242878563;231.42362720300596
1;0.7543377269252861;0;2.63226286264828e-06;1;1;3548237850.5522537;-48.40315405429391;9.721127620860454
1;0.8586423360160038;0;4.2219684885468475e-06;1;1;3472886505.6131587;-69.14470830337244;269.6255489575336
1;0.8037593984962406;1;2.022867054698394e-06;1;1;3287465884.299481;-25.925467740635998;157.60747306877812
1;0.7535642796199521;0;2.4415706613513885e-06;1;1;2303005868.680953;-63.788447007235;223.3504450482423
1;0.31453634085213034;1;1.9901232288206904e-06;1;1;3368652239.8170447;-22.045975265253887;234.97825465840032
1;0.701533236137022;0;8.976103632833475e-06;1;1;2235360731.611499;-54.420319401250204;14.474727991845064
1;0.5030075187969925;1;2.0673439959088152e-06;1;1;3270591853.055876;-25.883859226542747;177.30311501968237
1;0.62531328320802;1;1.8764832508289259e-06;1;1;3327566158.0826106;-22.581412832185627;281.69244837078793
1;0.4027568922305764;1;1.946826203782813e-06;1;1;3257881539.4520555;-27.119312537018246;113.43838342818107
1;0.18444940350543848;0;4.105703319352735e-06;1;1;2174300066.5932155;-59.21870384756797;54.50755869253869
1;0.793734335839599;1;2.144095200794187e-06;1;1;3313244767.4827743;-24.44217628336901;324.0204214394637
1;0.7976316894730663;0;9.625022674824082e-06;1;1;3103590020.569542;-49.11354692758082;210.98879486746878
1;0.6025812329062173;0;7.425177231538192e-06;1;1;2583604413.7762384;-63.604950135680966;69.72689834135547
1;0.7163957789452109;0;7.80587339948334e-06;1;1;3335095993.971751;-44.76188066540364;204.1719624625192
1;0.7506769358390174;0;8.89936733097784e-07;1;1;3399856633.8994064;-61.51578434553366;206.4879947266784
1;0.8058463377460888;0;6.913559849155447e-06;1;1;2722798363.181816;-52.25523481361285;345.70873633466647
1;0.8478696741854637;1;2.071851612394027e-06;1;1;3250330642.2374816;-25.207025302809214;248.5742119000061
1;0.5542658561422672;0;3.6561401214673566e-06;1;1;3734526441.401124;-46.33469605963413;215.03353331007492
1;0.5651629072681704;1;1.955511770398471e-06;1;1;3389802475.5885673;-26.40283186384692;115.46625348093166
1;0.058353141949993304;0;9.740861133870442e-06;1;1;3232263010.55637;-60.80587999422526;221.15184774647759
1;0.5471177944862156;1;1.8346708878442502e-06;1;1;3333527075.5983925;-23.608462826974588;309.20281265048624
1;0.030890765202085335;0;1.2906285763572119e-06;1;1;2314600687.1797175;-63.04617521238985;308.1710623732459
1;0.034277426424763835;0;4.617376468905383e-06;1;1;3753889528.0924387;-59.93386152078805;338.5266629283748
1;0.08228930999172179;0;1.781694872037183e-06;1;1;2301900125.3748264;-43.4433259377267;273.96057688039025
1;0.8017543859649122;1;1.8611238754831698e-06;1;1;3205338806.2704186;-23.90841842162356;131.30883770611538
1;0.7556390977443609;1;1.8831069346650225e-06;1;1;3240443456.27345;-23.469196382647;143.57108396546664
1;0.01953795221366139;0;9.896494093966983e-06;1;1;3328769797.729735;-44.42275147159113;17.518881552273953
1;0.7997493734335839;1;1.98475729203301e-06;1;1;3312402037.17212;-23.591302713651043;334.9955814106675
1;0.5350877192982456;1;2.028299635881962e-06;1;1;3357536670.937416;-24.276968999030643;32.50841954626371
1;0.7640153844048596;0;7.149368149670399e-07;1;1;3373429043.385462;-68.2013715233554;254.58730815068736
1;0.8057644110275689;1;1.9817218629766564e-06;1;1;3354089873.3198557;-22.65840616172292;164.10663452208516
1;0.831829573934837;1;1.9624278226358227e-06;1;1;3330371725.283246;-21.9790605207327;267.894312399782
1;0.8137844611528822;1;2.05958268253162e-06;1;1;3334013065.156445;-22.652550665332196;11.20784848498487
1;0.5611528822055137;1;1.96820327402226e-06;1;1;3374324089.2663455;-24.23662051675944;285.6022994841193
1;0.15012531328320802;1;1.9270382620689057e-06;1;1;3367903159.396463;-22.883353068963018;28.32090298812679
1;0.47293233082706765;1;2.0625416875029413e-06;1;1;3280845536.5173764;-26.576938798819832;260.2825193335947
1;0.37869674185463664;1;1.9994618187583235e-06;1;1;3349737368.2524514;-25.215890746327602;216.24567307836725
1;0.8083716450909545;0;6.0105252327509645e-06;1;1;2114007853.6727655;-51.85257379392651;203.520815857225
1;0.4902624481496398;0;2.7555259904925786e-06;1;1;2476005123.8021426;-43.75786957690973;281.091093470425
1;0.6894736842105262;1;2.093581762635852e-06;1;1;3234073978.0993066;-25.037615034271337;98.9198614171184
1;0.8072811644616813;0;8.195611096150901e-06;1;1;2518171401.1243033;-44.15601168928817;302.5242407910961
1;0.14010025062656642;1;2.119887499012772e-06;1;1;3307744876.162829;-24.148604002618995;60.112256697116486
1;0.5390977443609023;1;2.2047699475451775e-06;1;1;3202034449.24971;-25.23750451391586;184.7525350183674
1;0.7807012301349505;0;7.539435540719483e-06;1;1;3365054290.704685;-46.595454555231285;279.16580796041967
1;0.8378446115288221;1;2.0595015284698195e-06;1;1;3214620730.6711884;-22.19395540117879;346.66904822370094
1;0.7481150068307918;0;4.572015025841418e-06;1;1;3829055794.6746197;-42.83753876794539;294.7623967393218
1;0.12606516290726819;1;1.8744654976067412e-06;1;1;3208743697.9571905;-25.32739378286685;47.341303217611724
1;0.8719298245614034;1;1.8694189073786114e-06;1;1;3250292380.6868997;-27.20678262637384;66.7537260941589
1;0.9614454037652544;0;7.407654676831348e-06;1;1;3047704912.8546367;-64.2695373677854;341.9755123848288
1;0.4107769423558897;1;1.8914292093763789e-06;1;1;3386648598.309165;-21.82323806416603;133.8805919670353
1;0.41879699248120306;1;1.9889359626200628e-06;1;1;3301689466.1563077;-26.330244147302807;45.024281645842485
1;0.43963882184807557;0;1.6611430734212493e-06;1;1;3000116536.1574683;-53.18524247228771;245.37990186504658
1;0.9209228838334854;0;9.232276459090228e-06;1;1;3523024652.636533;-60.23315572803233;232.3797061410696
1;0.3888498060525777;0;6.642929728322757e-06;1;1;3315170331.1769676;-53.01327386545578;180.08672480956884
1;0.40877192982456145;1;1.9836878469506394e-06;1;1;3343971202.533555;-22.12095784819031;123.43541393217711
1;0.1567082985896716;0;2.5018274443982596e-06;1;1;2652035098.0393753;-51.085814531313716;226.65184607872783
1;0.00023477087343903857;0;3.7535031758086182e-06;1;1;2086121312.6532252;-40.33785746661487;197.97642680275
1;0.4448621553884712;1;2.093687229394698e-06;1;1;3330040145.867208;-25.71686210065247;309.1184826926141
1;0.7416040100250626;1;1.7702586034908197e-06;1;1;3330165793.607711;-26.232006498225157;59.7201482888635
1;0.08935758032942143;0;7.143510519537069e-06;1;1;3241620449.2795916;-54.8633788748614;172.9110951543753
1;0.6787100908464548;0;6.801157496891084e-06;1;1;3794252745.2849674;-48.15951986176275;128.7251829853756
1;0.8919799498746867;1;1.9684765426356585e-06;1;1;3304439042.5715375;-22.125608647952422;337.36608995475103
1;0.5644074196724793;0;3.1401793539547078e-06;1;1;2557202281.936719;-68.58930763327812;285.0232764493256
1;0.5972431077694236;1;1.9510515297298443e-06;1;1;3273376016.9011106;-24.99261804219908;157.4231610248707
1;0.424812030075188;1;1.93150297615263e-06;1;1;3268532008.806408;-26.352811678610877;237.39664999267328
1;0.3193185248920881;0;7.488316391826731e-06;1;1;3116563601.477783;-62.94136545914422;317.76988851014306
1;0.33437729266132976;0;7.861668553895753e-06;1;1;3534200469.1128254;-66.22941519715874;54.57214253117578
1;0.6646393390981766;0;4.051249770822154e-06;1;1;3909525535.6340656;-64.29423234947573;337.67363371432157
1;0.8578947368421053;1;1.9514728688422655e-06;1;1;3313412929.230705;-21.688244043914263;89.13770620999962
1;0.9620161183728982;0;1.8758957968817148e-06;1;1;2503791677.935004;-43.45331158659471;236.57918035600662
1;0.18504506842005053;0;8.328711265640502e-06;1;1;2962439940.011619;-51.49323660024877;66.9042847707537
1;0.3807017543859649;1;1.962501070689146e-06;1;1;3325440230.8304367;-23.973949715462975;93.9860864263301
1;0.5367934698227207;0;4.7623598693386365e-06;1;1;2634803382.3300695;-42.294812280958624;356.1189268400469
1;0.1139086618061752;0;8.91373598073733e-06;1;1;3609327222.418305;-67.74664187685435;50.565318546977245
1;0.5270676691729324;1;1.9969191983107915e-06;1;1;3381105648.5363874;-29.098342082832346;58.46609185035917
1;0.5531328320802005;1;2.041819704226799e-06;1;1;3350763370.8791513;-24.752659857151418;113.6865350282014
1;0.24349728024645967;0;7.6194596865745705e-06;1;1;2497238955.716358;-65.83916556210116;96.99661276661024
1;0.7383327062982985;0;6.3333826020253165e-06;1;1;3363346156.2448087;-41.93927224393903;336.0154646027527
1;0.6467700056283128;0;5.12087157903126e-06;1;1;3931328941.871416;-50.35038141515787;272.59263261418783
1;0.14366520267162053;0;8.954061856061288e-07;1;1;3999519769.62052;-51.36986374554041;343.5064098393838
1;0.262406015037594;1;2.0766729516457845e-06;1;1;3200077224.055019;-23.211970206861015;246.53584895407005
1;0.8741110087681156;0;8.59549300083457e-06;1;1;2756764610.6085997;-55.49318256069609;50.358794397879485
1;0.5050125313283208;1;2.056304016095137e-06;1;1;3378877749.0157785;-27.16895450087911;263.8080336879111
1;0.00850581736273004;0;9.431191197582179e-06;1;1;2223302142.3952894;-41.56698812245235;91.32412659904178
1;0.30050125313283205;1;1.9192366460325133e-06;1;1;3387406237.032644;-23.32070307876537;105.65005488949156
1;0.600699435080324;0;5.238823832988413e-06;1;1;2473732207.0000944;-44.12346958253096;95.25975562700664
1;0.43884711779448626;1;1.897555341211146e-06;1;1;3368478772.167878;-24.531976787394523;286.386512977005
1;0.5971024693299368;0;5.1899679344443435e-06;1;1;3779699771.2083197;-56.287395908672515;135.44370312069634
1;0.5130325814536341;1;1.8446016793677766e-06;1;1;3316087988.5640726;-23.40642405846477;44.57750758340042
1;0.21027568922305764;1;1.981742171662714e-06;1;1;3353231921.181558;-25.698219614782282;82.37398904256756
1;0.5290726817042607;1;1.889153199976192e-06;1;1;3230147388.438663;-23.176689984160856;329.64373972136747
1;0.4567521055604795;0;5.369208487981602e-06;1;1;2028345515.7950196;-51.00296921828211;312.91894138617573
1;0.4468671679197995;1;1.8688474572675962e-06;1;1;3321014317.3963823;-26.33782735447931;300.36837294966
1;0.41419500129585307;0;2.0230179016608974e-06;1;1;2089825284.4382923;-64.3193385675805;55.09536793357196
1;0.32155120921731295;0;3.765753092685117e-06;1;1;3746373532.3899355;-46.74510632741337;282.24034444281403
1;0.4245145668726632;0;5.340865331206374e-06;1;1;3542801375.0896053;-41.29500444614184;249.47465077967234
1;0.3962850105117519;0;7.716702886846786e-06;1;1;2315064107.462077;-43.88141016562163;166.33089829319593
1;0.9627049412028222;0;9.385259308788581e-07;1;1;3157498817.015098;-47.26484444823837;72.75569680923809
1;0.5884624163015401;0;5.766280685428886e-06;1;1;2063213130.6330285;-55.8254262205506;23.783338718485233
1;0.619298245614035;1;2.1124652950081265e-06;1;1;3257345376.173131;-19.036991672092075;177.7632447267237
1;0.5226541351131355;0;6.115400468292445e-06;1;1;3265138334.6681676;-63.60256577198912;357.03417953058937
1;0.8124098963870351;0;6.424621394317297e-06;1;1;3877629834.1139116;-52.775010546120235;32.22102956668256
1;0.5451127819548872;1;1.807655205155694e-06;1;1;3334239430.669444;-28.552869745621905;57.644287447529116
1;0.1120507510310279;0;1.7440916590764615e-06;1;1;3299518207.35559;-56.674228699470206;156.6082448289279
1;0.19052304500508577;0;7.812783962010768e-06;1;1;3980153898.233315;-56.05407578088744;66.74190737901759
1;0.22434375564484077;0;9.946573061970611e-06;1;1;3163937397.438506;-53.54655688478523;104.88685998750302
1;0.8197994987468671;1;1.944859434857402e-06;1;1;3344456430.998456;-23.507480114276834;142.90682202986204
1;0.6954887218045113;1;1.9680573782923293e-06;1;1;3239316686.1479897;-21.62009951007119;40.49115156678176
1;0.4637001799255632;0;9.574511800256901e-06;1;1;3437796914.876477;-42.392230621604085;280.6006142908508
1;0.3778233708613421;0;9.164782318414447e-06;1;1;3319829671.578003;-42.918611165545414;200.90799620233997
1;0.5912280701754385;1;1.844656519181271e-06;1;1;3307388670.9666934;-22.811932164486464;75.48456393749225
1;0.6397663512313987;0;8.250999088168346e-06;1;1;3842407867.142226;-52.08529200037674;190.05796055266495
1;0.474937343358396;1;2.1716988638070213e-06;1;1;3207890150.0226264;-25.019665777908443;220.91875558580455
1;0.02781809963138482;0;7.866678890170025e-07;1;1;3342094317.139309;-52.28574085121308;211.11216469036273
1;0.10601503759398496;1;2.0513479413954665e-06;1;1;3240251600.4458814;-24.30520975223953;128.89468282340627
1;0.727617036338567;0;3.3597554909722106e-06;1;1;2397730859.044519;-41.09533962830042;309.56725075188234
1;0.12205513784461153;1;2.1545559296904693e-06;1;1;3242578993.783277;-22.654910154140616;16.234187883735967
1;0.20838756496098154;0;9.057910547383198e-06;1;1;3879356172.169694;-51.254101647261606;1.16413476906434
1;0.6973673471214883;0;8.121363796566379e-07;1;1;2797035363.131284;-62.24580484383442;285.06983678865686
1;0.3306558112990968;0;7.5479599236586e-07;1;1;2392989689.892901;-40.19684791404106;117.65440405675317
1;0.7027078754631046;0;2.6378156466907183e-06;1;1;2981165678.3792124;-59.10456193105514;22.235348995154396
1;0.01002411239043799;0;3.7600449119553494e-06;1;1;2511771270.7783594;-64.2636672365406;339.4346367591358
